Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777428872,0.7738510342,0.7679629001,0.7512570686,0.7329717392,0.756765515,0.7875609722,0.7931514573,0.7801454624,0.7419275178,0.7428660432,0.7878277644,0.7703120044,0.7936637417,0.8164171325,0.7990866974,0.7766631945,0.7760762152,0.8041467897,0.7555614291,0.7867584995,0.7639610946,0.7716608464,0.7905316576,0.8028724367,0.7639838897,0.7543443944,0.7439301975,0.7408796265,0.7433592412,0.6608761728,,
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.402448313,4.367773242,4.149930539,3.987842742,4.01317343,3.960538788,4.11580881,4.306997773,4.370048657,4.412144059,4.305653556,4.391499801,4.476796478,4.770139644,4.890810415,5.006012042,5.301329908,5.53251524,5.464559958,5.181401439,5.504514337,5.704188063,5.745893584,5.838170144,5.939662306,5.769474709,5.71261369,5.653121313,5.597047618,5.471941111,5.110111018,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3863955527,0.377790777,0.3525722654,0.3502831911,0.3566344726,0.3569362099,0.3507813192,0.3450630557,0.3648329637,0.359641205,0.3722671417,0.3657919567,0.3890790905,0.4285844357,0.4724249669,0.4948045522,0.4929853673,0.4816155907,0.5086089975,0.5265876224,0.5644072077,0.5401947926,0.6249868368,0.6260418978,0.6035534717,0.6145462501,0.6289338911,0.6460420312,0.6505980771,0.6533115252,0.6453501402,,
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.263991552,4.917873826,4.893752749,4.877945006,4.851277692,4.804670227,4.752956144,4.706396755,4.615980277,4.569361446,3.090660086,3.119775787,2.250830196,2.449402517,2.728234216,3.268490179,2.929506937,2.673152178,2.725953201,2.679268205,3.19526443,3.536618938,4.374810746,4.060328364,4.599057018,4.733654807,5.081899999,4.160143917,3.615421541,4.42581305,4.285076557,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3434357,9.03932537,8.689172662,8.322509227,7.800115631,7.902015648,7.848737503,7.852724291,7.680804583,7.535201871,7.065165754,7.171956473,7.079416587,7.133544027,6.967339751,7.16912035,7.048747323,6.919612207,6.896373516,6.295273695,6.571950882,6.319835714,5.981808125,6.081287651,5.617285785,5.670137972,5.799847463,6.173022221,6.059571809,5.6897073,5.319054808,,
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77062559,6.370518783,6.423948334,6.806189143,6.83910019,7.271824519,7.688718051,7.918403026,7.82341195,7.518740119,7.311336526,7.720701184,7.783588113,7.722976971,7.861545148,7.956364342,8.118969459,8.068590501,8.588513622,7.603782771,7.701518562,7.648319915,7.35169231,7.062345597,6.359276036,6.367580618,6.732550718,6.834970006,6.785737362,6.543333724,5.934735179,,
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.232880994,6.293830778,6.546546075,6.480989237,6.661029332,6.596952805,7.199119375,6.486683001,6.59400875,6.464858272,6.005054717,5.901251804,6.053104115,6.162233629,5.959094376,5.546508738,5.366981242,5.143619019,4.991877663,4.598659033,5.116747205,4.704307121,4.41169766,4.206927664,4.021509657,3.992178534,3.899110005,3.794924047,3.529743944,3.401593966,3.242989143,,
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28944475,1.220956894,0.9827436187,0.8567823622,1.525472955,1.481795311,1.161683548,1.160654626,1.165985845,1.235012815,1.058325311,1.06184391,1.022830981,0.9411624702,0.9247825973,0.9166086692,0.9194282453,0.9451959764,0.9226788516,0.9519712555,0.7720561495,0.7372185447,0.7254526544,0.8557486728,0.8681325026,0.8959059418,0.9767847327,0.9604043808,0.9529242659,0.9999033868,0.9720875277,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.204094552,2.487258479,2.490001837,2.606120161,2.794959908,2.70769149,3.123650497,3.594200649,3.731324354,3.834100236,3.620071243,3.986355016,4.207923749,4.136214832,4.646256441,4.609090251,4.598108747,4.756976703,4.802428815,5.135283741,4.942631169,4.668290619,4.798251475,4.582596805,4.998960146,5.350089382,5.973995796,5.954529804,6.22455096,6.097823303,6.080518373,,
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.610049999,2.79809214,2.6718163,2.650678951,2.689277152,2.723221865,2.856975028,2.785534371,2.879305769,2.759049458,2.722715358,2.673902382,2.579075148,2.519891143,2.563828912,3.079082223,3.098696589,3.072235166,3.039756014,2.780780145,2.734886523,2.532364442,1.992393293,1.428026406,1.325408156,1.315306737,1.290802295,1.358789083,1.46394363,1.335459488,1.214802484,,
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06674024282,0.06575171438,0.06481116865,0.06356733889,0.06446232806,0.06337772193,0.06237247911,0.06236852214,0.06153754354,0.0614140337,0.06143499012,0.06109754949,0.06023735827,0.08317415814,0.08041813686,0.07962009441,0.07864464179,0.08174223526,0.09259673056,0.09691958893,0.1000443306,0.08148132002,0.09672591864,0.1125282842,0.1082781892,0.1045630375,0.1007271844,0.09864851142,0.0998063984,0.09819638856,0.0942281871,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.611429994,1.688892939,1.751603352,1.891534587,1.963813613,2.167157781,2.160538374,2.200331567,2.224666266,2.173334274,2.268995516,2.370743333,2.514523548,2.861320372,3.238705812,3.608196188,3.919757754,4.211025032,4.299344965,4.538173827,4.938335339,5.347772654,5.450025188,5.632025324,5.644794742,5.546539491,5.522085283,5.621200682,5.879713935,5.998370702,6.031169795,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23768929,9.853006698,9.238554319,8.482309762,7.619808897,7.411576055,7.232417253,6.863886286,6.767646484,6.702236757,6.837811282,6.829976626,6.897666231,7.182259648,7.177531983,7.203749831,7.490213986,7.604476428,7.657054366,7.051900053,7.360859213,7.686419615,7.540990398,7.343230359,7.06102526,6.873917536,6.926456683,7.06553667,7.216760817,7.174929839,6.913560947,,
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2522222311,0.2319423891,0.1816756486,0.1552327486,0.2215944243,0.2283876449,0.305136235,0.1662910583,0.2537065671,0.350908115,0.2533927978,0.2289606342,0.2545091979,0.3382770082,0.3195202776,0.3060615096,0.267200523,0.2486466805,0.2521180455,0.4414542877,0.4002066388,0.3727548175,0.3227829964,0.2461220994,0.2179495781,0.2442853016,0.3009389724,0.2570677065,0.2721495414,0.2962843806,0.2860618437,,
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.593487844,1.718424813,1.877749213,2.135342095,2.349854573,2.630100742,2.916306323,2.975987122,2.597916208,2.70786069,2.678777546,2.808749463,2.967397137,3.020757876,3.26804608,3.374235962,3.388047487,3.470192492,3.473931644,3.315705418,3.526681931,3.477784925,3.705856454,3.80405746,3.736041694,3.824676098,3.794470231,3.767896681,3.718427852,3.849043757,3.714255806,,
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.033681195,1.830658715,1.358896278,0.9037207628,0.5229796108,0.4240274921,0.3711644244,0.4108895943,0.4492127004,0.411109666,0.3508641323,0.3354834985,0.3261831114,0.3259801585,0.3818470965,0.3566385175,0.3806633503,0.4545940809,0.4151829165,0.322035092,0.321040534,0.3293846652,0.3789662186,0.3926819646,0.5504934456,0.5754063526,0.6299713088,0.7571207296,0.8870708706,0.9602331712,0.9775330243,,
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00079671,9.887664969,7.156561189,6.689985212,8.116307693,8.041833871,7.116539912,6.990099164,7.184582616,8.373103427,8.427749516,8.44060552,8.812722283,9.739507643,10.24218472,10.35506138,10.47965202,11.63851417,11.62328143,10.11141378,11.23299867,12.13933862,12.22978367,11.47309533,10.98134043,11.06015142,10.91911629,10.70165906,10.43972151,10.26753615,10.1840863,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.997200351,2.038092105,2.050187969,2.074274535,2.130329555,2.142373315,2.247415562,2.349860868,2.409524625,2.356945099,2.400948525,2.377534471,2.355945935,2.365028082,2.441627772,2.491426034,2.536851899,2.589385035,2.638756737,2.538325468,2.687456005,2.768260669,2.858693333,2.901367366,2.88922916,2.838106972,2.746129742,2.680727676,2.569291607,2.52970162,2.221906007,,
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.1854581873,0.1808527054,0.1929197908,0.1864206918,0.1860111566,0.1877645037,0.2014234821,0.2209208476,0.2242564443,0.2267793735,0.2640470573,0.3137173875,0.3796325211,0.3625769502,0.4237433466,0.4518856049,0.4042493333,0.482334951,0.343155166,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.349357068,2.354305966,2.468045645,2.58545622,2.747549023,2.781426179,2.797491378,2.89431155,2.769597705,2.814794451,2.894059387,2.980268798,2.990929346,3.026208373,3.155215451,3.332016571,3.430165013,3.498334811,3.567030201,3.627143558,3.62842097,3.581251882,3.683919596,3.696148681,3.710906741,3.610413752,3.591594286,3.673110907,3.681235314,3.594045848,3.368343759,,
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8518439738,0.913039087,0.7747330244,0.8674064246,0.9254895669,0.9902277524,0.808423574,0.9358421586,0.936423828,1.11686376,1.002894652,0.9175467493,0.9797310316,1.182836893,1.117712023,1.109501766,1.270364441,1.123426921,1.19047619,1.288919585,1.09607666,0.9980392339,1.01672527,1.071071725,1.063530471,1.035600535,1.172107807,1.260731395,1.276271992,1.538813351,1.122047618,,
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5618899078,0.5879326265,0.5984052708,0.6119504009,0.6300290618,0.6652840819,0.6841707441,0.7090437231,0.7086082571,0.7498900538,0.762643802,0.7636196458,0.7740148131,0.7815835242,0.8263391418,0.8505635689,0.8952750813,0.9694426034,1.009588447,1.087144313,1.131311067,1.179342717,1.257015668,1.278156798,1.370497838,1.37095835,1.393033962,1.453867478,1.516961077,1.478649886,1.337791484,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777428872,0.7738510342,0.7679629001,0.7512570686,0.7329717392,0.756765515,0.7875609722,0.7931514573,0.7801454624,0.7419275178,0.7428660432,0.7878277644,0.7703120044,0.7936637417,0.8164171325,0.7990866974,0.7766631945,0.7760762152,0.8041467897,0.7555614291,0.7867584995,0.7639610946,0.7716608464,0.7905316576,0.8028724367,0.7639838897,0.7543443944,0.7439301975,0.7408796265,0.7433592412,0.6608761728,,
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38469252,10.22163821,10.22573283,8.286410701,6.756221987,6.590040541,7.000580159,7.351474126,7.503485633,7.459932196,7.659868654,8.680626371,9.416819469,11.41215531,11.82510366,12.84078666,14.56483642,14.79267594,14.36822006,13.58144607,15.20460953,15.66386389,15.02904479,15.39935685,15.17528906,14.59453203,12.44893931,12.32558753,11.80540556,11.31303229,10.15711917,,
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73837204,1.763488256,1.851136149,1.851629683,1.821518448,1.833969543,1.863305958,1.897185463,1.957136545,2.040443736,2.129599418,2.198172049,2.19396366,2.154417814,2.236659226,2.265866436,2.334331531,2.397519185,2.430690668,2.409401489,2.59948015,2.421693378,2.604725469,2.53107798,2.710310695,2.736460007,2.594443261,2.602781049,2.599764804,2.576495226,2.408622528,,
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.562358003,2.59929598,2.660600006,2.715363695,2.638011554,2.835327724,3.073910469,3.156601258,3.111837107,3.048975625,3.375207115,3.039264896,3.153687172,3.277513994,3.31343146,3.420478493,3.751129307,4.100644783,4.026950034,3.991756999,4.068756012,4.295869539,4.381097503,4.166946726,4.374118966,4.437297669,4.645788884,5.093179269,5.000789525,4.776771154,4.842266922,,
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6970159007,0.716271114,0.7711810691,0.7985709782,0.8682916623,0.928534168,0.7179273749,0.8099688474,1.131409591,0.7883817427,0.8196721311,1.028999065,0.9470288271,0.8791890774,0.8681442141,0.8575464084,1.09670987,1.300620751,0.9248442368,1.018447348,0.9099526066,0.953271028,0.9028929427,0.7968492398,0.7798880631,0.7079157856,0.6911168448,0.7111193203,0.8099401749,0.8123402702,0.5962598247,,
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07220480552,0.06938033252,0.06742027756,0.06729772229,0.06453068304,0.08948932089,0.0986007619,0.09083602809,0.08252801143,0.07512289934,0.08549284198,0.08833395187,0.09808675806,0.1009671688,0.1324708957,0.143510929,0.1477168857,0.1415866725,0.141657914,0.1348698539,0.1531771065,0.1727786678,0.2006418723,0.2172022078,0.1989193962,0.2048976318,0.1957085907,0.207213702,0.2068997821,0.249877327,0.2339455921,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04467797412,0.04437557145,0.04334972205,0.04181892598,0.03606058349,0.04605714345,0.0493379349,0.05074248289,0.05605152053,0.05543993755,0.0540200811,0.05265447996,0.05817947793,0.05946559283,0.06003075803,0.07242386799,0.08339349632,0.09680118033,0.09740457036,0.1068777672,0.1030247982,0.1124528311,0.1102053363,0.104732807,0.1131698316,0.125731922,0.1276520551,0.1288904988,0.141311434,0.1383731619,0.1277930348,,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27038584,12.5370333,11.01894904,9.569232568,8.005752927,7.750502788,6.778813423,6.487743751,6.167934669,6.154630189,6.047132268,6.176286003,6.305502602,6.90667501,6.472604332,6.271184113,6.497195657,6.711370218,6.511177945,5.463591765,5.862660906,6.199226948,6.077865492,5.941323178,5.251101919,4.231466707,4.480765808,3.902160853,4.159868343,3.933652536,3.753816189,,
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090486539,3.092312602,3.067611552,3.071418009,3.017162791,3.130518499,3.116704866,3.110897024,3.12433917,3.055905213,3.167140886,3.243556127,3.347641763,3.646680369,3.955406019,4.246087066,4.524939703,4.770239147,4.867460292,4.943769467,5.315552945,5.67402714,5.764257247,5.884629953,5.855666778,5.732800691,5.683373701,5.769233106,5.9439703,6.010516851,5.922352264,,
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234740193,1.394315319,1.512049851,1.415655158,1.33738983,1.461178817,1.689222171,1.712875751,1.77075125,2.068702819,1.657997755,1.49845241,1.370234642,1.355234514,1.647624586,1.632413158,1.905948983,1.7588807,2.32308372,2.292327272,1.874277997,2.26255839,2.526657951,2.176045049,1.91658249,1.956378507,1.911408105,1.783589504,1.910014526,1.985381557,1.89971905,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40733586,19.00338958,19.02284515,19.21833148,19.25618525,19.216897,19.57536656,20.33085305,20.26628688,20.10112278,20.46979674,20.17153693,19.44553028,19.50650553,19.59761671,19.46927252,18.94591684,19.04291178,18.27849126,16.80868142,17.43173699,16.60418962,15.78976015,16.11117526,16.04091676,15.56001544,15.14988272,14.82324544,15.2225181,14.67338071,13.03282795,,
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.741964895,5.659831997,5.271891463,5.222536688,4.865558386,4.307860434,4.288495156,4.256234419,4.834040165,4.791451835,5.022413429,5.034975735,5.139631645,4.767966551,4.826724816,4.554977644,4.808052627,4.562326932,4.720545146,4.196737901,4.419814161,4.384333013,3.799902601,3.698566951,3.40963401,3.17449495,3.307404884,3.387256627,3.420322793,3.504662697,3.376303785,,
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7343070755,0.7900336939,0.7878327534,0.9584495824,1.073334269,1.157881829,1.184705574,1.243480696,1.499583936,1.518487653,1.367154894,1.649052719,1.733803438,1.840718605,2.027387042,2.050105763,2.043490357,2.219735797,2.077667791,2.62381646,2.137080543,2.06894014,2.227917434,2.106095859,2.502057767,2.314945249,2.408387833,2.132658765,2.396443803,2.240669437,2.100695772,,
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.145671932,4.993163822,4.980942212,5.072142112,4.922597018,5.158326535,5.397607933,5.538351043,5.501246414,5.234656377,5.383910228,5.4581709,5.556353658,5.266078942,5.323029267,5.52610102,5.44357092,5.173046257,5.409644283,5.386433272,5.714834556,5.500368623,6.14612086,6.046734802,5.936295447,5.343217081,4.894584721,4.573681235,4.363961453,3.71059907,2.545027978,,
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2888528655,0.2895983284,0.2982271626,0.3406311403,0.3680262063,0.4257236835,0.467447103,0.5369925083,0.589586791,0.5940936269,0.6481893641,0.7106487067,0.8245770942,0.8702421853,1.033295251,1.110972727,1.130049624,1.240379726,1.373701986,1.529666152,1.732201659,1.765420021,1.741550848,1.820112056,1.980575457,2.185814559,2.384159513,2.444644781,3.014711266,3.567848369,3.676440088,,
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44339285,0.4325114108,0.401697598,0.3918842434,0.3818443804,0.3915316625,0.4899435649,0.4975652845,0.452241545,0.4769729822,0.4649249768,0.4714922298,0.4101422387,0.4197666676,0.2904595569,0.2830466108,0.2763285978,0.4598305196,0.4321399261,0.5319393047,0.5178180752,0.5340358305,0.4683012518,0.4246131429,0.5886776795,0.4858232226,0.5342174579,0.485806525,0.5970440434,0.5482845166,0.3891749683,,
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.020867687,3.983342889,3.910310291,3.87498525,3.842027309,3.893876264,3.919585121,3.935278691,3.907460918,3.881441811,3.951660425,3.958088692,3.961470273,4.090081614,4.223794234,4.329790027,4.417134594,4.528065637,4.503617262,4.39133164,4.604834238,4.68950194,4.685310416,4.719386053,4.681813043,4.600796551,4.557519663,4.577306263,4.641293735,4.582035579,4.291853096,,
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5291760313,0.5791311255,0.6060106361,0.6565049428,0.5973184216,0.6666590433,0.7441444602,0.7230751136,0.8099343072,0.7963295301,0.8075735838,0.8764081281,0.9119648502,0.9026888604,0.9304897566,0.9494979483,0.9351617656,0.9780657084,0.8837929578,0.9131569139,0.9883290869,0.998212385,0.9998788637,0.983800059,1.027473644,1.141125209,1.200229635,1.229109474,1.185974316,1.315212005,0.9607823979,,
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496616068,0.6115854293,0.6325443295,0.5706080319,0.6004949087,0.6540072217,0.6499872459,0.680397279,0.7073663062,0.7761163511,0.8068464251,0.8392057923,0.8185740321,0.9262413282,0.94672337,0.9899125595,0.9978240302,1.02776587,1.038029742,1.105666019,1.027802922,0.900865573,0.8012884375,1.031166541,0.9883471892,0.4752399002,0.3428024634,0.3223704667,0.3686135402,0.3548644769,0.3085146143,,
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.209372838,5.922276229,5.71782287,5.795258086,5.82621348,6.007615954,6.136002328,6.372628776,6.459823512,6.001786144,6.076553172,6.78372306,6.950513574,7.338956173,7.824764075,7.704297845,7.672712199,7.943858574,8.446649685,7.902048941,8.217612227,7.808053742,8.034649259,8.116434954,8.191152527,7.607188524,7.544589571,7.683707811,7.667377025,7.688907623,6.687563147,,
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3565778054,0.3649784163,0.3527224588,0.3040049852,0.2529791546,0.2452172842,0.1979213929,0.250242085,0.2318502245,0.1833443887,0.1827090437,0.1800712797,0.1829935478,0.1923053324,0.1882546004,0.1982815198,0.1818893049,0.15977974,0.1700696944,0.1866033763,0.19263946,0.213846893,0.2733396733,0.2782150756,0.2977545835,0.305054766,0.3169952148,0.3937263695,0.4405274241,0.4143363635,0.4019027125,,
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6349293,1.763473332,1.735619815,1.581818408,1.469849596,1.408362949,1.329555613,1.216829084,1.218622828,1.350075714,1.147382489,1.137219798,1.025762634,0.8366548447,0.7953617834,0.8553056246,0.7941128049,0.7834421691,0.6144531303,0.5972250373,0.7412904794,0.8719320947,0.9012138483,0.9012482238,0.8668384894,0.8469624414,0.7230619267,0.6630691499,0.7354348047,0.6633383281,0.530483547,,
